epoch,accuracy,loss,val_accuracy,val_loss
44,0.3822222352027893,1.3557181358337402,0.36000001430511475,1.3938705921173096
45,0.36888888478279114,1.3688710927963257,0.4399999976158142,1.3048628568649292
46,0.37555554509162903,1.3493586778640747,0.36000001430511475,1.563353419303894
47,0.3844444453716278,1.3482364416122437,0.46666666865348816,1.2922406196594238
48,0.37555554509162903,1.340360164642334,0.46666666865348816,1.2994810342788696
49,0.3799999952316284,1.3526991605758667,0.4533333480358124,1.2944902181625366
50,0.3888888955116272,1.342401385307312,0.4466666579246521,1.2787253856658936
51,0.3933333456516266,1.3132598400115967,0.3799999952316284,1.4020413160324097
52,0.3888888955116272,1.3229528665542603,0.3799999952316284,1.3665331602096558
53,0.40888887643814087,1.3136425018310547,0.4266666769981384,1.33936607837677
54,0.40666666626930237,1.3321411609649658,0.46666666865348816,1.2870361804962158
55,0.3888888955116272,1.3274661302566528,0.4399999976158142,1.295811414718628
56,0.41333332657814026,1.3125745058059692,0.47999998927116394,1.282823085784912
57,0.402222216129303,1.321505069732666,0.47333332896232605,1.2493222951889038
58,0.3955555558204651,1.304847002029419,0.4466666579246521,1.2563260793685913
59,0.41111111640930176,1.294105887413025,0.4933333396911621,1.2423286437988281
60,0.41111111640930176,1.2937896251678467,0.4866666793823242,1.2252964973449707
61,0.41111111640930176,1.2881124019622803,0.46666666865348816,1.2340375185012817
62,0.4266666769981384,1.2755441665649414,0.4533333480358124,1.238276720046997
63,0.4422222077846527,1.2863651514053345,0.4000000059604645,1.3043125867843628
64,0.41333332657814026,1.264391303062439,0.46000000834465027,1.2183562517166138
65,0.4533333480358124,1.2699408531188965,0.4933333396911621,1.2706025838851929
66,0.42444443702697754,1.272278070449829,0.40666666626930237,1.288757562637329
67,0.4377777874469757,1.2579184770584106,0.47999998927116394,1.2261943817138672
68,0.4355555474758148,1.253171682357788,0.41333332657814026,1.372370958328247
69,0.4422222077846527,1.2574938535690308,0.5133333206176758,1.2023305892944336
70,0.4466666579246521,1.2426776885986328,0.41999998688697815,1.2456669807434082
71,0.4533333480358124,1.242900013923645,0.5266666412353516,1.2111057043075562
72,0.4355555474758148,1.2523574829101562,0.5,1.2128344774246216
73,0.46000000834465027,1.2399107217788696,0.5199999809265137,1.185648798942566
74,0.4444444477558136,1.230530858039856,0.5,1.2217270135879517
75,0.4511111080646515,1.2352931499481201,0.5,1.170667290687561
76,0.47333332896232605,1.214125394821167,0.46666666865348816,1.2470498085021973
77,0.47333332896232605,1.215084195137024,0.5199999809265137,1.1709965467453003
78,0.47777777910232544,1.211709976196289,0.47333332896232605,1.2602571249008179
79,0.4377777874469757,1.2168251276016235,0.5266666412353516,1.2032086849212646
80,0.46888887882232666,1.2177115678787231,0.54666668176651,1.1552814245224
81,0.47999998927116394,1.1892859935760498,0.4866666793823242,1.1528594493865967
82,0.48444443941116333,1.1815189123153687,0.5066666603088379,1.2351915836334229
83,0.5177778005599976,1.1667615175247192,0.5,1.147649884223938
84,0.5022222399711609,1.1700338125228882,0.5133333206176758,1.115720272064209
85,0.5,1.168216586112976,0.5199999809265137,1.1736139059066772
86,0.4933333396911621,1.1590524911880493,0.5333333611488342,1.1362859010696411
87,0.48444443941116333,1.1793149709701538,0.41333332657814026,1.246419072151184
88,0.5,1.1554086208343506,0.47999998927116394,1.1196062564849854
89,0.4577777683734894,1.148053765296936,0.5,1.1267235279083252
90,0.4977777898311615,1.1361027956008911,0.46666666865348816,1.1510772705078125
91,0.46444445848464966,1.1641802787780762,0.5333333611488342,1.11555016040802
92,0.5,1.1308575868606567,0.5533333420753479,1.104580044746399
93,0.5133333206176758,1.1366500854492188,0.5333333611488342,1.1127495765686035
94,0.5088889002799988,1.1245858669281006,0.4933333396911621,1.1659601926803589
95,0.4933333396911621,1.1249233484268188,0.4866666793823242,1.1305224895477295
96,0.4977777898311615,1.1276086568832397,0.5533333420753479,1.1131527423858643
97,0.5022222399711609,1.105889081954956,0.4933333396911621,1.1956522464752197
98,0.5111111402511597,1.0955357551574707,0.5400000214576721,1.1016061305999756
99,0.5155555605888367,1.1091598272323608,0.47333332896232605,1.1629250049591064
100,0.5,1.108856201171875,0.4466666579246521,1.147554874420166
101,0.5066666603088379,1.1157647371292114,0.5199999809265137,1.1258366107940674
102,0.4977777898311615,1.096084475517273,0.5266666412353516,1.1502411365509033
103,0.5488888621330261,1.0861488580703735,0.47333332896232605,1.1279538869857788
104,0.5133333206176758,1.0874913930892944,0.46000000834465027,1.1971571445465088
105,0.5333333611488342,1.062170386314392,0.46000000834465027,1.138619065284729
106,0.5177778005599976,1.0948097705841064,0.5133333206176758,1.1343010663986206
107,0.5199999809265137,1.0922902822494507,0.5199999809265137,1.1111843585968018
108,0.5422222018241882,1.068338394165039,0.4333333373069763,1.185579776763916
109,0.5333333611488342,1.0810933113098145,0.5400000214576721,1.1024208068847656
110,0.54666668176651,1.0635546445846558,0.47999998927116394,1.1442618370056152
111,0.5555555820465088,1.0378360748291016,0.5199999809265137,1.1392334699630737
112,0.5155555605888367,1.0655581951141357,0.5266666412353516,1.1246193647384644
113,0.5244444608688354,1.0497369766235352,0.54666668176651,1.0702300071716309
114,0.5444444417953491,1.0446534156799316,0.5733333230018616,1.060570478439331
115,0.54666668176651,1.0431158542633057,0.5533333420753479,1.0660854578018188
116,0.5755555629730225,1.0162569284439087,0.5066666603088379,1.0899772644042969
117,0.5288888812065125,1.0281386375427246,0.5866666436195374,1.0554622411727905
118,0.5355555415153503,1.0351736545562744,0.54666668176651,1.0499409437179565
119,0.5377777814865112,1.0391995906829834,0.5400000214576721,1.0413260459899902
120,0.5577777624130249,1.0046857595443726,0.46000000834465027,1.1570285558700562
121,0.5577777624130249,1.0061712265014648,0.5533333420753479,1.0674186944961548
122,0.5377777814865112,1.0025947093963623,0.5333333611488342,1.0269451141357422
123,0.5488888621330261,1.0100688934326172,0.5266666412353516,1.039950966835022
124,0.5555555820465088,0.9924680590629578,0.5600000023841858,1.1442534923553467
125,0.551111102104187,0.9966765642166138,0.5600000023841858,1.031692624092102
126,0.5622222423553467,0.9948229789733887,0.6000000238418579,1.0311440229415894
127,0.5711110830307007,1.0232255458831787,0.6133333444595337,1.0676637887954712
128,0.5600000023841858,0.9732405543327332,0.5600000023841858,1.0554720163345337
129,0.5822222232818604,0.9701300263404846,0.46666666865348816,1.0960636138916016
130,0.5755555629730225,0.993928074836731,0.5533333420753479,1.035336971282959
131,0.5911111235618591,0.9625542759895325,0.5333333611488342,1.1408861875534058
132,0.5533333420753479,1.0006558895111084,0.47333332896232605,1.0979372262954712
133,0.5866666436195374,0.9677194952964783,0.54666668176651,1.0750943422317505
134,0.5777778029441833,0.971500039100647,0.5666666626930237,1.0424001216888428
135,0.5844444632530212,0.9524111747741699,0.54666668176651,1.0338324308395386
136,0.5799999833106995,0.9665048718452454,0.5600000023841858,1.1252182722091675
137,0.5600000023841858,0.9847752451896667,0.5533333420753479,1.0226352214813232
138,0.5911111235618591,0.9459181427955627,0.4866666793823242,1.1037908792495728
139,0.6000000238418579,0.9509694576263428,0.5600000023841858,1.1223230361938477
140,0.5955555438995361,0.9628577828407288,0.54666668176651,1.039101481437683
141,0.5733333230018616,0.9723161458969116,0.5866666436195374,1.0109305381774902
142,0.6222222447395325,0.9160009622573853,0.5866666436195374,1.0574499368667603
143,0.6155555844306946,0.9453061819076538,0.5066666603088379,1.157109022140503
144,0.5866666436195374,0.9431188702583313,0.54666668176651,1.0870661735534668
145,0.5911111235618591,0.9270705580711365,0.6000000238418579,1.0012377500534058
146,0.5911111235618591,0.9504252672195435,0.6000000238418579,1.0104726552963257
147,0.5888888835906982,0.9449445009231567,0.6000000238418579,1.0012837648391724
148,0.6088888645172119,0.918430507183075,0.4533333480358124,1.6409547328948975
149,0.6088888645172119,0.9529159069061279,0.5600000023841858,1.0439075231552124
150,0.6066666841506958,0.9135883450508118,0.5400000214576721,1.0510069131851196
151,0.5888888835906982,0.9369458556175232,0.5533333420753479,1.0327221155166626
152,0.5911111235618591,0.9273257255554199,0.6133333444595337,1.0493472814559937
153,0.6044444441795349,0.9204007387161255,0.5400000214576721,1.068272352218628
154,0.5866666436195374,0.8993534445762634,0.5533333420753479,1.1181162595748901
155,0.5844444632530212,0.9172618985176086,0.5666666626930237,0.9998253583908081
156,0.6266666650772095,0.9027103781700134,0.6200000047683716,1.0265259742736816
157,0.6133333444595337,0.8740915656089783,0.5199999809265137,1.2228913307189941
158,0.5911111235618591,0.9227315187454224,0.6000000238418579,1.0374877452850342
159,0.5888888835906982,0.893194317817688,0.5066666603088379,1.249299168586731
160,0.6044444441795349,0.9138379693031311,0.5799999833106995,1.0893617868423462
161,0.6377778053283691,0.8921387195587158,0.5799999833106995,0.9892725348472595
162,0.6399999856948853,0.8816098570823669,0.5533333420753479,1.139894723892212
163,0.6244444251060486,0.8921902179718018,0.6066666841506958,1.0061876773834229
164,0.6155555844306946,0.8889237642288208,0.6000000238418579,1.0962460041046143
165,0.6200000047683716,0.8720879554748535,0.5533333420753479,1.0984591245651245
166,0.6377778053283691,0.8719263076782227,0.5666666626930237,1.0575156211853027
167,0.5955555438995361,0.9182817339897156,0.5799999833106995,0.9886633157730103
168,0.6333333253860474,0.866886556148529,0.6333333253860474,0.9874134063720703
169,0.6111111044883728,0.8757576942443848,0.6200000047683716,0.9804861545562744
170,0.6044444441795349,0.8648200035095215,0.6066666841506958,1.040939211845398
171,0.6088888645172119,0.8874081969261169,0.5799999833106995,1.0378276109695435
172,0.6200000047683716,0.8629217743873596,0.5333333611488342,1.1657072305679321
173,0.6088888645172119,0.8952227830886841,0.5733333230018616,0.9775593280792236
174,0.6422222256660461,0.8613840341567993,0.6200000047683716,1.0138932466506958
175,0.6200000047683716,0.8736720085144043,0.5600000023841858,1.0536689758300781
176,0.644444465637207,0.8575926423072815,0.5733333230018616,1.0038458108901978
177,0.597777783870697,0.871786892414093,0.6000000238418579,1.0259572267532349
178,0.6133333444595337,0.85940021276474,0.6133333444595337,1.053797960281372
179,0.6355555653572083,0.8605567812919617,0.5799999833106995,0.9989805817604065
180,0.6377778053283691,0.8731698989868164,0.5866666436195374,1.1027562618255615
181,0.6288889050483704,0.8680455088615417,0.6266666650772095,1.0595550537109375
182,0.6288889050483704,0.8598336577415466,0.6200000047683716,0.9929113984107971
183,0.6466666460037231,0.8596190214157104,0.6066666841506958,0.999755859375
184,0.6266666650772095,0.8594285249710083,0.6266666650772095,0.9963876605033875
185,0.6333333253860474,0.8405348062515259,0.6000000238418579,1.1262236833572388
186,0.6577777862548828,0.8658008575439453,0.6266666650772095,1.0100263357162476
187,0.644444465637207,0.8393873572349548,0.6333333253860474,1.0248215198516846
188,0.644444465637207,0.8361089825630188,0.5333333611488342,1.0908652544021606
189,0.648888885974884,0.8453771471977234,0.5533333420753479,1.280548334121704
190,0.648888885974884,0.8456540703773499,0.6333333253860474,0.9869524240493774
191,0.648888885974884,0.8236323595046997,0.6333333253860474,0.9890565872192383
192,0.6644444465637207,0.8305357694625854,0.5933333039283752,1.0727542638778687
193,0.6377778053283691,0.8358154892921448,0.5,1.1009101867675781
194,0.6511111259460449,0.832892119884491,0.6066666841506958,1.154668927192688
195,0.648888885974884,0.823583722114563,0.6266666650772095,1.0076377391815186
196,0.648888885974884,0.8208569884300232,0.5666666626930237,1.1780166625976562
197,0.6577777862548828,0.8436825275421143,0.6466666460037231,1.0525013208389282
198,0.6222222447395325,0.835392415523529,0.54666668176651,1.2590224742889404
199,0.6622222065925598,0.811406135559082,0.653333306312561,0.9519771337509155
